"Title","Features.Handheld?","Features.Max Players","Features.Multiplatform?","Features.Online?","Metadata.Genres","Metadata.Licensed?","Metadata.Publishers","Metadata.Sequel?","Metrics.Review Score","Metrics.Sales","Metrics.Used Price","Release.Console","Release.Rating","Release.Re-release?","Release.Year","Length.All PlayStyles.Average","Length.All PlayStyles.Leisure","Length.All PlayStyles.Median","Length.All PlayStyles.Polled","Length.All PlayStyles.Rushed","Length.Completionists.Average","Length.Completionists.Leisure","Length.Completionists.Median","Length.Completionists.Polled","Length.Completionists.Rushed","Length.Main + Extras.Average","Length.Main + Extras.Leisure","Length.Main + Extras.Median","Length.Main + Extras.Polled","Length.Main + Extras.Rushed","Length.Main Story.Average","Length.Main Story.Leisure","Length.Main Story.Median","Length.Main Story.Polled","Length.Main Story.Rushed"
"Wall-E","True","4","True","True","Action","True","THQ","True","50","0.27","14.95","X360","E","True","2008","7.35","10.516666666666667","6.716666666666667","7","5.266666666666667","6.0","6.0","6.0","1","6.0","14.0","14.0","14.0","1","14.0","6.283333333333333","8.25","6.716666666666667","5","5.0"
"Spectrobes: Beyond the Portals","True","1","True","True","Action,Role-Playing (RPG)","True","Disney","True","70","0.27","11.95","Nintendo DS","M","True","2008","30.25","33.233333333333334","30.25","2","27.266666666666666","0.0","0.0","0.0","0","0.0","36.233333333333334","36.233333333333334","36.233333333333334","1","36.233333333333334","24.266666666666666","24.266666666666666","24.266666666666666","1","24.266666666666666"
"MX vs. ATV Untamed","True","1","True","True","Educational","True","Ubisoft","True","59","0.27","16.95","Sony PSP","T","True","2008","12.0","12.0","12.0","1","12.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","12.0","12.0","12.0","1","12.0"
"Mercenaries 2: World in Flames","True","1","True","True","Action","True","EA","True","72","0.27","15.95","PlayStation 3","E","True","2008","22.866666666666667","37.28333333333333","20.266666666666666","18","14.783333333333333","37.0","43.25","30.0","3","30.75","24.666666666666668","26.333333333333332","24.5","6","22.283333333333335","16.95","19.0","18.0","9","12.733333333333333"
"Infinite Undiscovery","True","1","True","True","Action,Role-Playing (RPG)","True","SquareEnix","True","68","0.27","17.95","X360","T","True","2008","34.833333333333336","90.2","26.0","49","20.7","150.0","150.0","150.0","2","150.0","40.61666666666667","48.7","40.2","16","32.45","24.433333333333334","51.93333333333333","22.3","31","17.183333333333334"
"TNA iMPACT!","True","4","True","True","Sports","True","Midway","True","62","0.26","14.95","X360","M","True","2008","15.883333333333333","28.616666666666667","8.25","8","9.033333333333333","45.166666666666664","45.166666666666664","45.166666666666664","1","45.166666666666664","32.93333333333333","32.93333333333333","32.93333333333333","1","32.93333333333333","8.166666666666666","9.55","8.05","6","7.05"
"Enemy Territory: Quake Wars","True","1","True","True","Action","True","Activision","True","69","0.26","14.95","X360","T","True","2008","9.916666666666666","16.95","7.916666666666667","8","6.95","0.0","0.0","0.0","0","0.0","8.7","10.4","8.916666666666666","4","6.9","11.116666666666667","16.966666666666665","6.75","4","7.466666666666667"
"Fire Emblem: Shadow Dragon","True","1","True","True","Role-Playing (RPG),Strategy","True","Nintendo","True","81","0.25","19.95","Nintendo DS","M","True","2008","23.316666666666666","36.86666666666667","21.85","71","16.866666666666667","36.88333333333333","40.11666666666667","34.5","6","34.266666666666666","26.1","38.166666666666664","24.3","16","18.683333333333334","20.75","26.683333333333334","20.0","49","15.766666666666667"
"Neopets Puzzle Adventure","True","1","True","True","Adventure,Role-Playing (RPG),Strategy","True","Capcom","True","70","0.25","17.95","Nintendo DS","T","True","2008","3.0","3.0","3.0","1","3.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","3.0","3.0","3.0","1","3.0"
"Tales of Vesperia","True","1","True","True","Adventure,Role-Playing (RPG)","True","Namco","True","79","0.25","27.95","X360","M","True","2008","71.78333333333333","177.15","56.86666666666667","218","44.65","190.31666666666666","240.7","192.5","16","130.7","75.18333333333334","114.58333333333333","70.15","92","48.833333333333336","51.68333333333333","75.16666666666667","49.0","110","39.666666666666664"
"SingStar ABBA","True","8","True","True","Action","True","Sony","True","70","0.24","17.95","PlayStation 3","T","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Dragon Ball Z: Burst Limit","True","2","True","True","Action","True","Atari,Namco","True","72","0.24","17.95","X360","E","True","2008","8.05","16.0","6.0","19","5.0","0.0","0.0","0.0","0","0.0","21.666666666666668","24.166666666666668","25.0","3","19.166666666666668","5.5","7.316666666666666","5.583333333333333","16","4.266666666666667"
"Apollo Justice: Ace Attorney","True","1","True","True","Adventure,Simulation","True","Capcom","True","78","0.24","24.95","Nintendo DS","T","True","2008","19.85","25.5","19.933333333333334","96","13.95","19.916666666666668","24.033333333333335","20.0","39","13.966666666666667","22.366666666666667","26.4","21.033333333333335","6","19.85","19.516666666666666","23.25","19.7","51","15.233333333333333"
"Castlevania: Order of Ecclesia","True","1","True","True","Action,Adventure,Role-Playing (RPG)","True","Konami","True","85","0.24","24.95","Nintendo DS","T","True","2008","14.766666666666667","29.283333333333335","13.333333333333334","85","9.166666666666666","24.083333333333332","33.666666666666664","21.6","13","16.416666666666668","14.016666666666667","20.933333333333334","13.983333333333333","51","10.133333333333333","10.833333333333334","14.2","11.0","21","7.6"
"Mega Man Star Force 2: Zerker X Ninja","True","1","True","True","Action,Role-Playing (RPG)","True","Capcom","True","55","0.24","17.95","Nintendo DS","T","True","2008","19.716666666666665","22.016666666666666","20.0","11","16.583333333333332","24.0","24.0","24.0","1","24.0","21.3","22.516666666666666","20.416666666666668","5","20.35","17.283333333333335","19.233333333333334","19.25","5","15.8"
"Enemy Territory: Quake Wars","True","1","True","True","Action","True","Activision","True","60","0.24","16.95","PlayStation 3","T","True","2008","9.916666666666666","16.95","7.916666666666667","8","6.95","0.0","0.0","0.0","0","0.0","8.7","10.4","8.916666666666666","4","6.9","11.116666666666667","16.966666666666665","6.75","4","7.466666666666667"
"Namco Museum: Virtual Arcade","True","1","True","True","Action,Racing / Driving","True","Namco","True","63","0.24","17.95","X360","T","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"NASCAR 09","True","1","True","True","Racing / Driving,Sports","True","EA","True","69","0.24","19.95","X360","T","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Turning Point: Fall of Liberty","True","1","True","True","Action","True","","True","43","0.24","7.95","X360","M","True","2008","5.116666666666666","6.1","5.0","14","4.133333333333334","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","3.216666666666667","3.216666666666667","3.216666666666667","1","3.216666666666667","5.266666666666667","6.15","5.0","12","4.566666666666666"
"Summer Athletics 2009","True","4","True","True","Sports","True","","True","56","0.23","19.95","Nintendo Wii","M","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Unreal Tournament III","True","2","True","True","Action","True","Midway","True","82","0.23","14.95","X360","M","True","2008","14.066666666666666","24.133333333333333","12.516666666666667","35","8.883333333333333","22.516666666666666","23.583333333333332","23.5","4","20.966666666666665","18.7","26.25","16.316666666666666","8","13.75","11.0","19.366666666666667","10.5","23","7.616666666666667"
"Shaun White Snowboarding","True","1","True","True","Racing / Driving,Sports","True","Ubisoft","True","63","0.23","16.95","Nintendo DS","T","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Dark Sector","True","1","True","True","Action","True","","True","72","0.23","14.95","PlayStation 3","T","True","2008","9.166666666666666","15.35","8.566666666666666","52","6.033333333333333","16.95","20.4","21.0","3","13.483333333333333","9.833333333333334","11.45","10.0","15","8.45","8.2","10.85","8.3","34","5.716666666666667"
"The Last Remnant","True","1","True","True","Role-Playing (RPG)","True","SquareEnix","True","66","0.23","14.95","X360","T","True","2008","87.28333333333333","151.56666666666666","75.0","73","55.56666666666667","151.33333333333334","186.33333333333334","150.0","13","127.33333333333333","79.25","118.55","75.0","41","54.36666666666667","60.78333333333333","80.93333333333334","63.0","19","45.93333333333333"
"Dragon Ball Z: Burst Limit","True","2","True","True","Action","True","Atari,Namco","True","71","0.22","19.95","PlayStation 3","M","True","2008","8.05","16.0","6.0","19","5.0","0.0","0.0","0.0","0","0.0","21.666666666666668","24.166666666666668","25.0","3","19.166666666666668","5.5","7.316666666666666","5.583333333333333","16","4.266666666666667"
"NASCAR 09","True","1","True","True","Racing / Driving,Sports","True","EA","True","65","0.22","22.95","PlayStation 3","E","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Turning Point: Fall of Liberty","True","1","True","True","Action","True","","True","42","0.22","7.95","PlayStation 3","T","True","2008","5.116666666666666","6.1","5.0","14","4.133333333333334","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","3.216666666666667","3.216666666666667","3.216666666666667","1","3.216666666666667","5.266666666666667","6.15","5.0","12","4.566666666666666"
"MX vs. ATV Untamed","True","1","True","True","Racing / Driving","True","THQ","True","70","0.22","24.95","Nintendo Wii","E","True","2008","12.0","12.0","12.0","1","12.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","12.0","12.0","12.0","1","12.0"
"Crash: Mind over Mutant","True","1","True","True","Action","True","","True","60","0.22","24.95","X360","M","True","2008","6.083333333333333","7.5","5.55","12","4.8","5.6","5.6","5.6","1","5.6","9.033333333333333","9.033333333333333","9.033333333333333","1","9.033333333333333","5.833333333333333","7.416666666666667","5.483333333333333","10","4.716666666666667"
"The Incredible Hulk","True","1","True","True","Action","True","Sega","True","55","0.22","17.95","X360","E","True","2008","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Silent Hill: Homecoming","True","1","True","True","Action","True","Konami","True","70","0.22","17.95","X360","T","True","2008","10.133333333333333","14.933333333333334","9.6","58","7.933333333333334","13.133333333333333","16.5","12.866666666666667","5","9.75","11.55","15.583333333333334","10.816666666666666","12","9.583333333333334","9.35","14.583333333333334","9.0","41","7.583333333333333"
"TNA iMPACT!","True","4","True","True","Sports","True","Midway","True","64","0.21","12.95","PlayStation 3","M","True","2008","15.883333333333333","28.616666666666667","8.25","8","9.033333333333333","45.166666666666664","45.166666666666664","45.166666666666664","1","45.166666666666664","32.93333333333333","32.93333333333333","32.93333333333333","1","32.93333333333333","8.166666666666666","9.55","8.05","6","7.05"
"The Incredible Hulk","True","1","True","True","Action","True","Sega","True","55","0.21","16.95","PlayStation 3","T","True","2008","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","5.216666666666667","5.216666666666667","5.216666666666667","1","5.216666666666667","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"Kung Fu Panda","True","1","True","True","Action","True","Activision","True","76","0.21","19.95","PlayStation 3","M","True","2008","6.7","11.883333333333333","5.0","28","4.416666666666667","12.85","15.533333333333333","13.5","6","9.7","7.166666666666667","8.033333333333333","7.0","3","6.283333333333333","4.683333333333334","5.416666666666667","5.0","19","3.9166666666666665"
"Dark Sector","True","1","True","True","Action","True","","True","72","0.21","13.95","X360","M","True","2008","9.166666666666666","15.35","8.566666666666666","52","6.033333333333333","16.95","20.4","21.0","3","13.483333333333333","9.833333333333334","11.45","10.0","15","8.45","8.2","10.85","8.3","34","5.716666666666667"
"Tales of Symphonia: Dawn of the New World","True","4","True","True","Role-Playing (RPG)","True","Namco","True","68","0.2","24.95","Nintendo Wii","T","True","2008","41.0","79.43333333333334","36.766666666666666","74","29.133333333333333","87.63333333333334","106.91666666666667","100.03333333333333","5","73.48333333333333","44.233333333333334","61.28333333333333","42.0","29","35.68333333333333","32.81666666666667","39.81666666666667","32.5","40","26.033333333333335"
"Valkyrie Profile: Covenant of the Plume","True","1","True","True","Role-Playing (RPG),Strategy","True","SquareEnix","True","74","0.2","24.95","Nintendo DS","M","True","2008","26.45","50.25","18.75","20","16.8","53.766666666666666","64.95","50.25","4","44.35","28.766666666666666","36.483333333333334","32.05","5","21.916666666666668","15.466666666666667","17.833333333333332","15.9","11","13.333333333333334"
"Spider-Man: Web of Shadows","True","1","True","True","Action","True","Activision","True","67","0.2","24.95","PlayStation 3","E","True","2008","12.566666666666666","16.783333333333335","12.0","24","9.383333333333333","19.633333333333333","20.45","19.633333333333333","2","18.816666666666666","13.15","14.416666666666666","12.0","11","12.266666666666667","10.7","12.916666666666666","11.0","11","8.666666666666666"
"TV Show King","True","4","True","True","Strategy","True","","True","65","0.19","17.95","Nintendo Wii","T","True","2008","30.0","30.0","30.0","2","30.0","30.0","30.0","30.0","2","30.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"AC/DC Live: Rock Band - Track Pack","True","4","True","True","Action,Simulation","True","","True","63","0.19","14.95","X360","M","True","2008","3.6333333333333333","4.883333333333333","3.9333333333333336","8","2.7666666666666666","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","3.6333333333333333","4.883333333333333","3.9333333333333336","8","2.7666666666666666"
"The Chronicles of Narnia: Prince Caspian","True","1","True","True","Role-Playing (RPG)","True","Disney","True","54","0.19","10.95","Nintendo DS","M","True","2008","12.816666666666666","15.116666666666667","11.65","4","11.116666666666667","11.65","11.816666666666666","11.65","2","11.483333333333333","0.0","0.0","0.0","0","0.0","14.0","16.0","14.0","2","12.0"
"Hot Shots Golf: Open Tee 2","True","1","True","True","Sports","True","Sony","True","82","0.19","14.95","Sony PSP","E","True","2008","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0"
"AC/DC Live: Rock Band - Track Pack","True","1","True","True","Action,Simulation","True","","True","60","0.19","14.95","PlayStation 3","E","True","2008","3.6333333333333333","4.883333333333333","3.9333333333333336","8","2.7666666666666666","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","0","0.0","3.6333333333333333","4.883333333333333","3.9333333333333336","8","2.7666666666666666"
